ID, Time, Condition, ROI_Average, P7, TP7, CP5
11,428.857715,1,0.823084,10.297100,-0.153058,-7.674791
11,430.861723,1,0.705913,10.227032,-0.361544,-7.747748
11,432.865731,1,0.673420,10.305337,-0.436861,-7.848215
11,434.869739,1,0.751461,10.534570,-0.339800,-7.940388
11,436.873747,1,0.932451,10.861595,-0.077840,-7.986401
11,438.877756,1,1.194675,11.295227,0.275075,-7.986277
11,440.881764,1,1.528212,11.882014,0.651199,-7.948578
11,442.885772,1,1.918998,12.573228,1.067847,-7.884080
11,444.889780,1,2.364236,13.291064,1.597456,-7.795811
11,446.893788,1,2.872887,14.031200,2.250095,-7.662632
11,448.897796,1,3.411552,14.785087,2.938109,-7.488540
11,450.901804,1,3.923579,15.489659,3.593534,-7.312455
11,452.905812,1,4.391989,16.076720,4.235789,-7.136542
11,454.909820,1,4.803177,16.468698,4.882260,-6.941426
11,456.913828,1,5.090948,16.568013,5.463243,-6.758410
11,458.917836,1,5.203967,16.371700,5.876856,-6.636654
11,460.921844,1,5.186945,16.039077,6.105185,-6.583428
11,462.925852,1,5.122737,15.718115,6.209131,-6.559037
11,464.929860,1,5.037458,15.378835,6.229418,-6.495879
11,466.933868,1,4.936575,14.936191,6.188727,-6.315193
11,468.937876,1,4.871431,14.420001,6.167487,-5.973195
11,470.941884,1,4.871271,13.915613,6.204482,-5.506282
11,472.945892,1,4.874690,13.450603,6.202483,-5.029016
11,474.949900,1,4.816864,13.034670,6.074271,-4.658350
11,476.953908,1,4.726633,12.737408,5.861262,-4.418772
11,478.957916,1,4.655336,12.568771,5.653685,-4.256448
11,480.961924,1,4.569562,12.355565,5.468094,-4.114973
11,482.965932,1,4.433078,11.996929,5.285353,-3.983047
11,484.969940,1,4.307422,11.653945,5.148994,-3.880674
11,486.973948,1,4.253930,11.475066,5.110723,-3.824000
11,488.977956,1,4.260031,11.453712,5.141069,-3.814690
11,490.981964,1,4.303242,11.541616,5.194976,-3.826865
11,492.985972,1,4.368333,11.655117,5.269508,-3.819627
11,494.989980,1,4.434060,11.675524,5.377217,-3.750562
11,496.993988,1,4.497410,11.546875,5.546685,-3.601331
11,498.997996,1,4.545380,11.257115,5.773930,-3.394906
11,501.002004,1,4.549402,10.810875,5.987873,-3.150543
11,503.006012,1,4.494072,10.255266,6.085992,-2.859042
11,505.010020,1,4.386710,9.639987,6.023468,-2.503324
11,507.014028,1,4.269258,9.025712,5.877599,-2.095537
11,509.018036,1,4.155990,8.449962,5.716022,-1.698013
11,511.022044,1,3.998482,7.875027,5.500359,-1.379941
11,513.026052,1,3.785400,7.269888,5.237955,-1.151642
11,515.030060,1,3.593639,6.710529,5.053984,-0.983597
11,517.034068,1,3.466655,6.298641,4.988275,-0.886952
11,519.038076,1,3.339167,6.010820,4.918919,-0.912240
11,521.042084,1,3.141946,5.743214,4.756945,-1.074323
11,523.046092,1,2.873438,5.451133,4.526161,-1.356982
11,525.050100,1,2.563661,5.189896,4.249554,-1.748468
11,527.054108,1,2.241042,4.994814,3.939260,-2.210949
11,529.058116,1,1.924573,4.800531,3.648283,-2.675095
11,531.062124,1,1.613009,4.518414,3.412677,-3.092064
11,533.066132,1,1.314149,4.167299,3.229224,-3.454077
11,535.070140,1,1.091626,3.884137,3.141154,-3.750414
11,537.074148,1,0.992516,3.758727,3.198156,-3.979333
11,539.078156,1,1.003444,3.760814,3.382131,-4.132612
11,541.082164,1,1.103726,3.809968,3.649281,-4.148072
11,543.086172,1,1.261845,3.870656,3.943989,-4.029109
11,545.090180,1,1.398301,3.897361,4.178269,-3.880726
11,547.094188,1,1.419928,3.777890,4.271031,-3.789136
11,549.098196,1,1.308298,3.475577,4.217184,-3.767867
11,551.102204,1,1.129194,3.102146,4.077439,-3.792003
11,553.106212,1,0.952988,2.801131,3.908204,-3.850371
11,555.110220,1,0.816380,2.621891,3.745892,-3.918645
11,557.114228,1,0.746451,2.531845,3.637454,-3.929945
11,559.118236,1,0.759352,2.525917,3.594332,-3.842193
11,561.122244,1,0.857594,2.670125,3.598884,-3.696227
11,563.126253,1,1.050720,2.991401,3.713663,-3.552905
11,565.130261,1,1.315907,3.400957,3.985962,-3.439197
11,567.134269,1,1.571626,3.789621,4.307538,-3.382280
11,569.138277,1,1.769780,4.140110,4.578448,-3.409220
11,571.142285,1,1.939576,4.491378,4.833300,-3.505949
11,573.146293,1,2.109573,4.843219,5.110072,-3.624573
11,575.150301,1,2.272560,5.185488,5.369962,-3.737769
11,577.154309,1,2.424147,5.560912,5.572475,-3.860947
11,579.158317,1,2.605697,6.033587,5.776000,-3.992497
11,581.162325,1,2.869249,6.611678,6.097479,-4.101409
11,583.166333,1,3.203459,7.233286,6.554583,-4.177492
11,585.170341,1,3.522414,7.783822,7.026133,-4.242714
11,587.174349,1,3.711708,8.097832,7.356483,-4.319191
11,589.178357,1,3.716046,8.065717,7.472282,-4.389862
11,591.182365,1,3.532221,7.675866,7.361428,-4.440630
11,593.186373,1,3.169534,6.972194,7.027037,-4.490630
11,595.190381,1,2.698863,6.098807,6.542708,-4.544927
11,597.194389,1,2.217856,5.237491,6.024619,-4.608542
11,599.198397,1,1.785588,4.492809,5.558375,-4.694420
11,601.202405,1,1.449103,3.941038,5.190842,-4.784570
11,603.206413,1,1.250632,3.649610,4.942825,-4.840540
11,605.210421,1,1.187274,3.582094,4.808751,-4.829023
11,607.214429,1,1.248001,3.680045,4.807805,-4.743848
11,609.218437,1,1.464418,4.004902,5.004626,-4.616273
11,611.222445,1,1.824899,4.583760,5.378564,-4.487627
11,613.226453,1,2.208853,5.235443,5.763362,-4.372246
11,615.230461,1,2.470461,5.726939,5.971479,-4.287034
11,617.234469,1,2.533782,5.975193,5.911267,-4.285113
11,619.238477,1,2.428995,6.018522,5.658503,-4.390041
11,621.242485,1,2.245551,5.925289,5.370618,-4.559255
11,623.246493,1,2.038905,5.734344,5.117723,-4.735352
11,625.250501,1,1.847248,5.519622,4.910330,-4.888208
11,627.254509,1,1.750470,5.460814,4.793360,-5.002764
11,629.258517,1,1.803983,5.668313,4.797824,-5.054189
11,631.262525,1,1.936871,6.027114,4.839815,-5.056315
11,633.266533,1,2.050532,6.346194,4.851763,-5.046360
11,635.270541,1,2.141625,6.520087,4.905947,-5.001160
11,637.274549,1,2.229480,6.513629,5.053964,-4.879153
11,639.278557,1,2.297853,6.330799,5.248566,-4.685807
11,641.282565,1,2.306176,6.020329,5.378806,-4.480605
11,643.286573,1,2.174784,5.610540,5.281073,-4.367260
11,645.290581,1,1.847655,5.087654,4.883223,-4.427913
11,647.294589,1,1.398620,4.530306,4.305187,-4.639634
11,649.298597,1,0.981302,4.110713,3.743997,-4.910806
11,651.302605,1,0.720199,3.943097,3.385326,-5.167827
11,653.306613,1,0.668410,4.050830,3.335441,-5.381040
11,655.310621,1,0.807487,4.412993,3.550563,-5.541094
11,657.314629,1,1.083966,4.952706,3.929088,-5.629894
11,659.318637,1,1.412989,5.529963,4.368481,-5.659476
11,661.322645,1,1.718352,6.048431,4.788740,-5.682115
11,663.326653,1,2.004281,6.516074,5.212524,-5.715756
11,665.330661,1,2.295795,6.964788,5.674075,-5.751478
11,667.334669,1,2.542140,7.340046,6.085343,-5.798969
11,669.338677,1,2.652968,7.510667,6.337537,-5.889299
11,671.342685,1,2.594818,7.435109,6.412136,-6.062791
11,673.346693,1,2.383508,7.157816,6.335570,-6.342863
11,675.350701,1,2.030922,6.699743,6.112106,-6.719084
11,677.354709,1,1.569476,6.135787,5.740497,-7.167856
11,679.358717,1,1.082258,5.601353,5.297152,-7.651732
11,681.362725,1,0.656974,5.170676,4.921883,-8.121638
11,683.366733,1,0.337389,4.835519,4.724118,-8.547469
11,685.370741,1,0.130229,4.567148,4.735681,-8.912143
11,687.374749,1,-0.009706,4.314936,4.876204,-9.220257
11,689.378758,1,-0.156313,4.055672,4.998553,-9.523163
11,691.382766,1,-0.315534,3.866053,5.049501,-9.862157
11,693.386774,1,-0.450739,3.785767,5.070183,-10.208167
11,695.390782,1,-0.565978,3.774436,5.035343,-10.507712
11,697.394790,1,-0.694098,3.818577,4.877849,-10.778719
11,699.398798,1,-0.823261,3.945328,4.657346,-11.072457
11,701.402806,1,-0.889712,4.166529,4.507146,-11.342811
11,703.406814,1,-0.874866,4.410386,4.448825,-11.483809
11,705.410822,1,-0.818563,4.587661,4.407752,-11.451101
11,707.414830,1,-0.739397,4.692006,4.356982,-11.267178
11,709.418838,1,-0.615664,4.753706,4.364015,-10.964714
11,711.422846,1,-0.410467,4.839629,4.513792,-10.584821
11,713.426854,1,-0.110072,5.025846,4.817440,-10.173500
11,715.430862,1,0.257897,5.313600,5.211387,-9.751295
11,717.434870,1,0.674259,5.699896,5.635297,-9.312416
11,719.438878,1,1.106076,6.161434,6.019608,-8.862813
11,721.442886,1,1.451302,6.567682,6.254148,-8.467923
11,723.446894,1,1.651833,6.801915,6.331943,-8.178361
11,725.450902,1,1.785795,6.896496,6.407060,-7.946169
11,727.454910,1,1.969016,7.028652,6.591176,-7.712779
11,729.458918,1,2.238272,7.338861,6.850634,-7.474680
11,731.462926,1,2.548559,7.763295,7.122804,-7.240421
11,733.466934,1,2.819218,8.128777,7.353039,-7.024163
11,735.470942,1,2.958636,8.291060,7.429688,-6.844839
11,737.474950,1,2.927468,8.212318,7.257307,-6.687220
11,739.478958,1,2.779194,8.006909,6.875085,-6.544413
11,741.482966,1,2.605418,7.860462,6.427496,-6.471704
11,743.486974,1,2.476653,7.899064,6.030827,-6.499932
11,745.490982,1,2.422529,8.165887,5.684349,-6.582650
11,747.494990,1,2.417684,8.570733,5.330482,-6.648162
11,749.498998,1,2.375466,8.871736,4.922966,-6.668304
11,751.503006,1,2.257601,8.980250,4.471045,-6.678492
11,753.507014,1,2.163182,9.097402,4.100151,-6.708007
11,755.511022,1,2.222739,9.412522,3.995293,-6.739600
11,757.515030,1,2.483804,9.949454,4.244695,-6.742737
11,759.519038,1,2.870327,10.564680,4.745797,-6.699497
11,761.523046,1,3.221018,11.007189,5.279927,-6.624060
11,763.527054,1,3.450379,11.206818,5.690999,-6.546679
11,765.531062,1,3.625226,11.350066,6.002919,-6.477307
11,767.535070,1,3.831856,11.586519,6.338516,-6.429465
11,769.539078,1,4.092619,11.941979,6.751138,-6.415258
11,771.543086,1,4.376319,12.389595,7.167982,-6.428619
11,773.547094,1,4.594890,12.822185,7.462883,-6.500399
11,775.551102,1,4.672036,13.087307,7.571530,-6.642729
11,777.555110,1,4.601554,13.109935,7.504236,-6.809510
11,779.559118,1,4.413683,12.932578,7.296213,-6.987742
11,781.563126,1,4.164988,12.635835,7.047196,-7.188068
11,783.567134,1,3.925069,12.296532,6.878190,-7.399516
11,785.571142,1,3.742346,11.996975,6.817208,-7.587145
11,787.575150,1,3.661568,11.846174,6.858593,-7.720064
11,789.579158,1,3.711758,11.960330,6.990814,-7.815869
11,791.583166,1,3.884577,12.366758,7.173882,-7.886909
11,793.587174,1,4.155676,12.981943,7.399988,-7.914904
11,795.591182,1,4.455021,13.646736,7.647510,-7.929184
11,797.595190,1,4.674455,14.204375,7.825515,-8.006525
11,799.599198,1,4.789396,14.630624,7.902404,-8.164840
11,801.603206,1,4.870960,15.005369,7.936274,-8.328763
11,803.607214,1,4.935245,15.354923,7.918715,-8.467903
11,805.611222,1,4.922297,15.600897,7.803492,-8.637499
11,807.615230,1,4.818258,15.637366,7.645499,-8.828091
11,809.619238,1,4.662509,15.441012,7.531670,-8.985156
11,811.623246,1,4.481663,15.088998,7.463301,-9.107311
11,813.627255,1,4.318741,14.708871,7.436709,-9.189357
11,815.631263,1,4.248326,14.440684,7.505317,-9.201021
11,817.635271,1,4.292441,14.345554,7.674233,-9.142466
11,819.639279,1,4.355403,14.320477,7.831136,-9.085405
11,821.643287,1,4.301344,14.209188,7.836549,-9.141705
11,823.647295,1,4.091368,13.986891,7.653076,-9.365864
11,825.651303,1,3.785043,13.714994,7.355748,-9.715614
11,827.655311,1,3.436653,13.395457,7.038884,-10.124382
11,829.659319,1,3.048311,12.963059,6.732242,-10.550369
11,831.663327,1,2.604737,12.388202,6.390558,-10.964550
11,833.667335,1,2.146067,11.768143,6.009055,-11.338997
11,835.671343,1,1.770702,11.244711,5.702100,-11.634705
11,837.675351,1,1.560246,10.902150,5.594039,-11.815450
11,839.679359,1,1.548253,10.768646,5.738808,-11.862694
11,841.683367,1,1.706115,10.785718,6.106722,-11.774095
11,843.687375,1,1.943944,10.857173,6.559567,-11.584906
11,845.691383,1,2.138554,10.871309,6.904789,-11.360437
11,847.695391,1,2.155067,10.680806,6.951157,-11.166763
11,849.699399,1,1.937750,10.249817,6.605228,-11.041796
11,851.703407,1,1.574744,9.689493,5.998121,-10.963381
11,853.707415,1,1.150591,9.029797,5.322838,-10.900861
11,855.711423,1,0.636658,8.193741,4.608244,-10.892013
11,857.715431,1,0.058519,7.284470,3.866599,-10.975513
11,859.719439,1,-0.420524,6.614165,3.231590,-11.107328
11,861.723447,1,-0.684730,6.357281,2.809976,-11.221447
11,863.727455,1,-0.780288,6.364056,2.588559,-11.293478
11,865.731463,1,-0.799481,6.377934,2.523417,-11.299794
11,867.735471,1,-0.758788,6.339460,2.596774,-11.212599
11,869.739479,1,-0.649707,6.322346,2.769354,-11.040820
11,871.743487,1,-0.505502,6.331782,2.970624,-10.818914
11,873.747495,1,-0.320714,6.454645,3.176220,-10.593007
11,875.751503,1,-0.011227,6.910724,3.465963,-10.410369
11,877.755511,1,0.480696,7.765279,3.942225,-10.265415
11,879.759519,1,1.098817,8.820785,4.564459,-10.088795
11,881.763527,1,1.688888,9.801913,5.125837,-9.861088
11,883.767535,1,2.103759,10.515929,5.454627,-9.659279
11,885.771543,1,2.314590,10.888789,5.571271,-9.516291
11,887.775551,1,2.401592,10.996030,5.585009,-9.376264
11,889.779559,1,2.439912,10.962363,5.560168,-9.202795
11,891.783567,1,2.437203,10.817152,5.518704,-9.024248
11,893.787575,1,2.381652,10.566892,5.472968,-8.894905
11,895.791583,1,2.307472,10.298446,5.459034,-8.835063
11,897.795591,1,2.277422,10.113472,5.526109,-8.807314
11,899.799599,1,2.308385,10.010697,5.666716,-8.752257
11,901.803607,1,2.365958,9.910228,5.819208,-8.631562
11,903.807615,1,2.388018,9.775094,5.877790,-8.488829
11,905.811623,1,2.319820,9.681967,5.729508,-8.452014
11,907.815631,1,2.207374,9.771183,5.441411,-8.590472
11,909.819639,1,2.171041,10.117838,5.219676,-8.824392
11,911.823647,1,2.277257,10.677142,5.161913,-9.007285
11,913.827655,1,2.489253,11.267987,5.218793,-9.019021
11,915.831663,1,2.692789,11.609791,5.299963,-8.831388
11,917.835671,1,2.796024,11.560038,5.355569,-8.527536
11,919.839679,1,2.801329,11.253346,5.377586,-8.226946
11,921.843687,1,2.787939,10.966080,5.403651,-8.005914
11,923.847695,1,2.913508,11.010231,5.577158,-7.846865
11,925.851703,1,3.317203,11.583737,6.029587,-7.661715
11,927.855711,1,3.988907,12.609874,6.752494,-7.395647
11,929.859719,1,4.805929,13.828444,7.666492,-7.077150
11,931.863727,1,5.628636,14.982324,8.680538,-6.776953
11,933.867735,1,6.348654,15.931410,9.668986,-6.554435
11,935.871743,1,6.900873,16.659360,10.459667,-6.416407
11,937.875752,1,7.261034,17.176820,10.930743,-6.324461
11,939.879760,1,7.441657,17.464985,11.095406,-6.235422
11,941.883768,1,7.507188,17.531796,11.083035,-6.093265
11,943.887776,1,7.536182,17.410869,11.052249,-5.854573
11,945.891784,1,7.545033,17.095070,11.072499,-5.532469
11,947.895792,1,7.511395,16.577623,11.128641,-5.172078
11,949.899800,1,7.432485,15.935098,11.188892,-4.826534
11,951.903808,1,7.314577,15.299629,11.196451,-4.552348
11,953.907816,1,7.138124,14.751591,11.065258,-4.402477
11,955.911824,1,6.861119,14.265778,10.722896,-4.405316
11,957.915832,1,6.489675,13.817748,10.182581,-4.531305
11,959.919840,1,6.116633,13.449843,9.582329,-4.682272
11,961.923848,1,5.806246,13.127347,9.076271,-4.784880
11,963.927856,1,5.548065,12.758365,8.728575,-4.842746
11,965.931864,1,5.359638,12.417104,8.545284,-4.883476
11,967.935872,1,5.249598,12.233350,8.462982,-4.947537
11,969.939880,1,5.148774,12.151418,8.368170,-5.073265
11,971.943888,1,5.012713,12.082035,8.223792,-5.267688
11,973.947896,1,4.894915,12.103815,8.089912,-5.508983
11,975.951904,1,4.887496,12.308422,8.070713,-5.716648
11,977.955912,1,5.024608,12.639796,8.223482,-5.789453
11,979.959920,1,5.254068,12.975671,8.499510,-5.712979
11,981.963928,1,5.496325,13.213931,8.821927,-5.546884
11,983.967936,1,5.735721,13.365881,9.177255,-5.335974
11,985.971944,1,5.981606,13.521238,9.542768,-5.119188
11,987.975952,1,6.172084,13.654999,9.804297,-4.943046
11,989.979960,1,6.245270,13.657965,9.888699,-4.810856
11,991.983968,1,6.204395,13.487866,9.841160,-4.715840
11,993.987976,1,6.115943,13.206974,9.784100,-4.643246
11,995.991984,1,6.068381,12.903091,9.841256,-4.539204
11,997.995992,1,6.064679,12.581399,9.989936,-4.377296
11,-200.400802,2,6.990027,9.945024,5.467951,5.557106
11,-198.396794,2,6.918669,9.749559,5.272203,5.734246
11,-196.392786,2,6.570627,9.106076,4.805584,5.800222
11,-194.388778,2,5.931714,8.015334,4.035232,5.744577
11,-192.384770,2,5.177955,6.722019,3.142773,5.669073
11,-190.380762,2,4.483189,5.470984,2.349155,5.629429
11,-188.376754,2,3.910933,4.397403,1.752750,5.582645
11,-186.372745,2,3.458883,3.596687,1.326051,5.453911
11,-184.368737,2,3.114889,3.066137,1.049250,5.229280
11,-182.364729,2,2.864159,2.699485,0.929584,4.963407
11,-180.360721,2,2.675213,2.429804,0.906046,4.689790
11,-178.356713,2,2.506081,2.217948,0.890923,4.409372
11,-176.352705,2,2.308385,1.956530,0.836879,4.131747
11,-174.348697,2,2.091265,1.647433,0.760309,3.866053
11,-172.344689,2,1.937142,1.461065,0.743777,3.606582
11,-170.340681,2,1.899470,1.495461,0.836239,3.366709
11,-168.336673,2,1.961723,1.700099,0.998923,3.186147
11,-166.332665,2,2.098517,2.013395,1.184691,3.097463
11,-164.328657,2,2.327526,2.458560,1.413615,3.110402
11,-162.324649,2,2.684570,3.077797,1.771159,3.204754
11,-160.320641,2,3.144951,3.821972,2.278177,3.334703
11,-158.316633,2,3.595337,4.536102,2.815715,3.434194
11,-156.312625,2,3.922140,5.081209,3.244837,3.440375
11,-154.308617,2,4.082360,5.407453,3.487259,3.352368
11,-152.304609,2,4.059051,5.462390,3.508231,3.206531
11,-150.300601,2,3.837461,5.191103,3.316177,3.005103
11,-148.296593,2,3.420325,4.579732,2.935390,2.745853
11,-146.292585,2,2.816481,3.632352,2.373047,2.444044
11,-144.288577,2,2.059178,2.414464,1.664584,2.098485
11,-142.284569,2,1.238323,1.115586,0.906746,1.692638
11,-140.280561,2,0.446691,-0.041002,0.180580,1.200495
11,-138.276553,2,-0.277599,-1.000048,-0.465102,0.632352
11,-136.272545,2,-0.905257,-1.813697,-0.957205,0.055130
11,-134.268537,2,-1.391077,-2.417296,-1.259319,-0.496616
11,-132.264529,2,-1.724574,-2.722769,-1.418759,-1.032193
11,-130.260521,2,-1.950631,-2.794791,-1.517198,-1.539905
11,-128.256513,2,-2.128607,-2.774886,-1.624387,-1.986549
11,-126.252505,2,-2.247896,-2.695667,-1.705552,-2.342471
11,-124.248497,2,-2.240720,-2.465068,-1.650433,-2.606659
11,-122.244489,2,-2.073063,-2.019805,-1.415702,-2.783683
11,-120.240481,2,-1.734619,-1.360273,-0.995612,-2.847973
11,-118.236473,2,-1.242486,-0.535415,-0.404148,-2.787894
11,-116.232465,2,-0.710378,0.313827,0.215742,-2.660703
11,-114.228457,2,-0.333146,0.946949,0.630820,-2.577208
11,-112.224449,2,-0.238458,1.144974,0.722276,-2.582625
11,-110.220441,2,-0.416249,0.875585,0.508518,-2.632850
11,-108.216433,2,-0.812196,0.257797,0.024260,-2.718644
11,-106.212425,2,-1.361301,-0.536555,-0.675553,-2.871795
11,-104.208417,2,-1.949548,-1.299569,-1.457961,-3.091115
11,-102.204409,2,-2.444787,-1.914688,-2.105868,-3.313804
11,-100.200401,2,-2.815804,-2.449717,-2.526207,-3.471488
11,-98.196393,2,-3.126491,-2.985784,-2.824981,-3.568706
11,-96.192385,2,-3.380116,-3.453492,-3.056189,-3.630669
11,-94.188377,2,-3.511128,-3.739868,-3.152874,-3.640641
11,-92.184369,2,-3.526182,-3.844102,-3.125579,-3.608864
11,-90.180361,2,-3.486857,-3.797539,-3.074868,-3.588166
11,-88.176353,2,-3.336768,-3.538311,-2.924327,-3.547665
11,-86.172345,2,-2.961476,-3.003649,-2.472682,-3.408098
11,-84.168337,2,-2.396032,-2.257284,-1.731528,-3.199285
11,-82.164329,2,-1.800029,-1.444150,-0.941629,-3.014307
11,-80.160321,2,-1.312378,-0.696868,-0.348071,-2.892194
11,-78.156313,2,-0.996210,-0.111316,-0.061758,-2.815556
11,-76.152305,2,-0.823948,0.287301,-0.022257,-2.736890
11,-74.148297,2,-0.704280,0.554765,-0.054895,-2.612710
11,-72.144289,2,-0.542162,0.765922,0.023650,-2.416059
11,-70.140281,2,-0.304440,0.936244,0.286214,-2.135778
11,-68.136273,2,-0.080962,0.966103,0.620179,-1.829168
11,-66.132265,2,-0.034977,0.701628,0.787184,-1.593742
11,-64.128257,2,-0.265140,0.101319,0.588747,-1.485484
11,-62.124248,2,-0.718074,-0.691825,0.041963,-1.504360
11,-60.120240,2,-1.241636,-1.496441,-0.644407,-1.584061
11,-58.116232,2,-1.702166,-2.213266,-1.269225,-1.624008
11,-56.112224,2,-2.034420,-2.761643,-1.760264,-1.581354
11,-54.108216,2,-2.207618,-3.042571,-2.096731,-1.483551
11,-52.104208,2,-2.179824,-2.994924,-2.176577,-1.367970
11,-50.100200,2,-1.965248,-2.672490,-1.947669,-1.275586
11,-48.096192,2,-1.636556,-2.207911,-1.494829,-1.206927
11,-46.092184,2,-1.244921,-1.673740,-0.947417,-1.113607
11,-44.088176,2,-0.857192,-1.120672,-0.439674,-1.011231
11,-42.084168,2,-0.545388,-0.676375,-0.018225,-0.941565
11,-40.080160,2,-0.336915,-0.478478,0.345004,-0.877272
11,-38.076152,2,-0.249802,-0.569712,0.606577,-0.786272
11,-36.072144,2,-0.283478,-0.851325,0.696485,-0.695593
11,-34.068136,2,-0.397653,-1.172073,0.614428,-0.635313
11,-32.064128,2,-0.558474,-1.473077,0.395661,-0.598007
11,-30.060120,2,-0.735367,-1.750205,0.100326,-0.556224
11,-28.056112,2,-0.875222,-1.960567,-0.186173,-0.478924
11,-26.052104,2,-0.940808,-2.065435,-0.400761,-0.356228
11,-24.048096,2,-0.953272,-2.123564,-0.532177,-0.204075
11,-22.044088,2,-0.997900,-2.287672,-0.644156,-0.061873
11,-20.040080,2,-1.150949,-2.628488,-0.834024,0.009664
11,-18.036072,2,-1.390505,-3.066095,-1.092682,-0.012738
11,-16.032064,2,-1.648293,-3.511224,-1.333269,-0.100386
11,-14.028056,2,-1.902635,-3.911088,-1.551513,-0.245305
11,-12.024048,2,-2.144716,-4.211301,-1.767145,-0.455701
11,-10.020040,2,-2.347045,-4.372275,-1.950850,-0.718009
11,-8.016032,2,-2.478833,-4.378034,-2.060146,-0.998317
11,-6.012024,2,-2.510915,-4.262352,-2.029160,-1.241231
11,-4.008016,2,-2.438600,-4.101301,-1.811773,-1.402726
11,-2.004008,2,-2.270833,-3.881843,-1.432382,-1.498273
11,0.000000,2,-2.005673,-3.503888,-0.937432,-1.575700
11,2.004008,2,-1.663717,-2.971190,-0.367609,-1.652352
11,4.008016,2,-1.326798,-2.470718,0.203630,-1.713305
11,6.012024,2,-1.093668,-2.204009,0.661565,-1.738560
11,8.016032,2,-1.000784,-2.191263,0.922062,-1.733151
11,10.020040,2,-1.021724,-2.328964,0.990723,-1.726931
11,12.024048,2,-1.146690,-2.597820,0.885866,-1.728117
11,14.028056,2,-1.415554,-3.069734,0.567276,-1.744203
11,16.032064,2,-1.836504,-3.699270,0.014505,-1.824748
11,18.036072,2,-2.335655,-4.261265,-0.718837,-2.026862
11,20.040080,2,-2.786922,-4.536349,-1.486074,-2.338344
11,22.044088,2,-3.089095,-4.521053,-2.085169,-2.661064
11,24.048096,2,-3.247309,-4.424365,-2.407277,-2.910286
11,26.052104,2,-3.360325,-4.456312,-2.536496,-3.088166
11,28.056112,2,-3.555721,-4.701488,-2.702675,-3.263000
11,30.060120,2,-3.897956,-5.098750,-3.088957,-3.506160
11,32.064128,2,-4.309776,-5.497276,-3.642050,-3.790003
11,34.068136,2,-4.664078,-5.807003,-4.172816,-4.012414
11,36.072144,2,-4.909098,-6.038145,-4.559940,-4.129209
11,38.076152,2,-5.017617,-6.214531,-4.703308,-4.135013
11,40.080160,2,-4.976053,-6.320588,-4.549972,-4.057599
11,42.084168,2,-4.834039,-6.265775,-4.236489,-3.999855
11,44.088176,2,-4.632391,-5.966204,-3.902892,-4.028077
11,46.092184,2,-4.383546,-5.499684,-3.538449,-4.112506
11,48.096192,2,-4.123610,-5.035896,-3.134716,-4.200218
11,50.100200,2,-3.892583,-4.659721,-2.747945,-4.270082
11,52.104208,2,-3.688864,-4.304283,-2.407989,-4.354319
11,54.108216,2,-3.461422,-3.818815,-2.101653,-4.463798
11,56.112224,2,-3.218209,-3.207423,-1.875376,-4.571828
11,58.116232,2,-3.052299,-2.683615,-1.785417,-4.687865
11,60.120240,2,-3.020056,-2.422124,-1.829176,-4.808867
11,62.124248,2,-3.115861,-2.378395,-2.047609,-4.921580
11,64.128257,2,-3.279233,-2.356524,-2.432029,-5.049145
11,66.132265,2,-3.406204,-2.224677,-2.805628,-5.188307
11,68.136273,2,-3.450107,-2.019192,-3.022155,-5.308974
11,70.140281,2,-3.464489,-1.837761,-3.134901,-5.420805
11,72.144289,2,-3.512000,-1.718022,-3.258554,-5.559423
11,74.148297,2,-3.647003,-1.724632,-3.468007,-5.748371
11,76.152305,2,-3.934432,-1.965517,-3.834871,-6.002909
11,78.156313,2,-4.378608,-2.431370,-4.393285,-6.311170
11,80.160321,2,-4.938090,-3.055897,-5.117669,-6.640703
11,82.164329,2,-5.568277,-3.813755,-5.935602,-6.955473
11,84.168337,2,-6.205638,-4.647578,-6.750482,-7.218854
11,86.172345,2,-6.754711,-5.380644,-7.459838,-7.423651
11,88.176353,2,-7.091797,-5.796980,-7.923101,-7.555309
11,90.180361,2,-7.185328,-5.912872,-8.046720,-7.596393
11,92.184369,2,-7.180584,-5.968920,-7.962216,-7.610616
11,94.188377,2,-7.231327,-6.095338,-7.902697,-7.695946
11,96.192385,2,-7.342960,-6.234659,-7.909805,-7.884416
11,98.196393,2,-7.459470,-6.308304,-7.898916,-8.171190
11,100.200401,2,-7.558012,-6.259840,-7.857898,-8.556296
11,102.204409,2,-7.635843,-6.072230,-7.829405,-9.005895
11,104.208417,2,-7.664536,-5.783838,-7.788535,-9.421234
11,106.212425,2,-7.595751,-5.429113,-7.665745,-9.692395
11,108.216433,2,-7.455684,-5.051591,-7.508382,-9.807080
11,110.220441,2,-7.332172,-4.719195,-7.445038,-9.832285
11,112.224449,2,-7.267821,-4.470268,-7.525023,-9.808173
11,114.228457,2,-7.224139,-4.279519,-7.669864,-9.723034
11,116.232465,2,-7.110301,-4.038299,-7.746169,-9.546436
11,118.236473,2,-6.865224,-3.641559,-7.698029,-9.256085
11,120.240481,2,-6.518651,-3.155184,-7.570034,-8.830734
11,122.244489,2,-6.173090,-2.775146,-7.454070,-8.290054
11,124.248497,2,-5.920340,-2.605647,-7.412352,-7.743021
11,126.252505,2,-5.767383,-2.592235,-7.404279,-7.305635
11,128.256513,2,-5.651188,-2.617506,-7.333630,-7.002427
