ID, Time, Condition, ROI_Average, P8, TP8, CP6
11,-130.260521,4,0.182051,1.499474,0.348080,-1.301401
11,-128.256513,4,0.084789,1.342915,0.305358,-1.393907
11,-126.252505,4,0.007940,1.142904,0.255266,-1.374350
11,-124.248497,4,-0.037626,0.975321,0.183622,-1.271821
11,-122.244489,4,-0.040236,0.894696,0.149339,-1.164743
11,-120.240481,4,-0.018159,0.849430,0.206750,-1.110657
11,-118.236473,4,0.020568,0.803613,0.354455,-1.096362
11,-116.232465,4,0.083254,0.814867,0.517366,-1.082470
11,-114.228457,4,0.167680,0.913746,0.626535,-1.037242
11,-112.224449,4,0.252946,1.019760,0.681769,-0.942692
11,-110.220441,4,0.290961,0.993133,0.685037,-0.805287
11,-108.216433,4,0.234082,0.769012,0.589911,-0.656678
11,-106.212425,4,0.100678,0.428184,0.402804,-0.528954
11,-104.208417,4,-0.040605,0.086982,0.207586,-0.416385
11,-102.204409,4,-0.167601,-0.233145,0.035779,-0.305438
11,-100.200401,4,-0.291761,-0.534311,-0.124812,-0.216158
11,-98.196393,4,-0.375415,-0.734139,-0.238915,-0.153190
11,-96.192385,4,-0.386780,-0.786591,-0.278097,-0.095651
11,-94.188377,4,-0.364474,-0.775039,-0.281489,-0.036896
11,-92.184369,4,-0.368114,-0.780726,-0.321146,-0.002472
11,-90.180361,4,-0.416748,-0.780906,-0.429390,-0.039950
11,-88.176353,4,-0.471442,-0.723379,-0.545592,-0.145355
11,-86.172345,4,-0.496847,-0.640972,-0.597820,-0.251750
11,-84.168337,4,-0.509963,-0.616373,-0.605780,-0.307736
11,-82.164329,4,-0.530611,-0.686881,-0.613431,-0.291521
11,-80.160321,4,-0.552485,-0.860293,-0.605389,-0.191772
11,-78.156313,4,-0.581929,-1.144309,-0.575589,-0.025887
11,-76.152305,4,-0.642922,-1.526956,-0.578156,0.176347
11,-74.148297,4,-0.715441,-1.938803,-0.618897,0.411379
11,-72.144289,4,-0.750878,-2.284621,-0.628272,0.660260
11,-70.140281,4,-0.757759,-2.546673,-0.599747,0.873145
11,-68.136273,4,-0.764085,-2.751327,-0.589244,1.048317
11,-66.132265,4,-0.745125,-2.876317,-0.591715,1.232656
11,-64.128257,4,-0.698530,-2.917962,-0.605206,1.427577
11,-62.124248,4,-0.689855,-2.950509,-0.694480,1.575425
11,-60.120240,4,-0.734719,-3.008442,-0.840570,1.644856
11,-58.116232,4,-0.793505,-3.060532,-0.960389,1.640405
11,-56.112224,4,-0.846149,-3.081801,-1.032852,1.576207
11,-54.108216,4,-0.838257,-3.002607,-1.028023,1.515858
11,-52.104208,4,-0.720640,-2.765135,-0.924942,1.528156
11,-50.100200,4,-0.550058,-2.460432,-0.785894,1.596153
11,-48.096192,4,-0.449556,-2.280897,-0.700627,1.632854
11,-46.092184,4,-0.486267,-2.322440,-0.712401,1.576040
11,-44.088176,4,-0.601185,-2.462283,-0.786134,1.444863
11,-42.084168,4,-0.710876,-2.551856,-0.877282,1.296509
11,-40.080160,4,-0.806781,-2.621546,-0.981527,1.182730
11,-38.076152,4,-0.903495,-2.750502,-1.102848,1.142865
11,-36.072144,4,-1.005813,-2.940480,-1.246562,1.169601
11,-34.068136,4,-1.125474,-3.160771,-1.402176,1.186524
11,-32.064128,4,-1.246423,-3.365517,-1.492286,1.118534
11,-30.060120,4,-1.335403,-3.527396,-1.450025,0.971212
11,-28.056112,4,-1.399880,-3.672357,-1.328932,0.801649
11,-26.052104,4,-1.480170,-3.839670,-1.241615,0.640776
11,-24.048096,4,-1.594249,-4.028600,-1.241726,0.487579
11,-22.044088,4,-1.708136,-4.199124,-1.274323,0.349038
11,-20.040080,4,-1.814123,-4.359549,-1.307259,0.224439
11,-18.036072,4,-1.969066,-4.553998,-1.448072,0.094871
11,-16.032064,4,-2.195417,-4.773237,-1.770055,-0.042959
11,-14.028056,4,-2.424419,-4.969036,-2.153070,-0.151152
11,-12.024048,4,-2.564476,-5.067587,-2.438710,-0.187132
11,-10.020040,4,-2.591237,-5.010127,-2.587200,-0.176385
11,-8.016032,4,-2.539182,-4.830630,-2.607550,-0.179365
11,-6.012024,4,-2.419803,-4.574773,-2.497966,-0.186670
11,-4.008016,4,-2.194358,-4.197807,-2.250039,-0.135229
11,-2.004008,4,-1.859806,-3.692276,-1.870591,-0.016550
11,0.000000,4,-1.493584,-3.171254,-1.424728,0.115230
11,2.004008,4,-1.189859,-2.764744,-1.017330,0.212496
11,4.008016,4,-1.003837,-2.560487,-0.721319,0.270295
11,6.012024,4,-0.945582,-2.589129,-0.552865,0.305248
11,8.016032,4,-0.987306,-2.793184,-0.473070,0.304336
11,10.020040,4,-1.074306,-3.066913,-0.408064,0.252058
11,12.024048,4,-1.175779,-3.352768,-0.353729,0.179159
11,14.028056,4,-1.325288,-3.677068,-0.404857,0.106060
11,16.032064,4,-1.560351,-4.069949,-0.624775,0.013671
11,18.036072,4,-1.856062,-4.494094,-0.964190,-0.109900
11,20.040080,4,-2.155294,-4.891236,-1.313037,-0.261609
11,22.044088,4,-2.400329,-5.188764,-1.571296,-0.440928
11,24.048096,4,-2.538184,-5.290213,-1.687217,-0.637122
11,26.052104,4,-2.566364,-5.188730,-1.687846,-0.822516
11,28.056112,4,-2.557691,-5.010924,-1.663042,-0.999108
11,30.060120,4,-2.587706,-4.861123,-1.710696,-1.191300
11,32.064128,4,-2.638215,-4.703699,-1.842487,-1.368459
11,34.068136,4,-2.622114,-4.465986,-1.940621,-1.459734
11,36.072144,4,-2.502108,-4.149560,-1.906134,-1.450629
11,38.076152,4,-2.327318,-3.817032,-1.772786,-1.392136
11,40.080160,4,-2.160147,-3.538840,-1.624475,-1.317125
11,42.084168,4,-2.027501,-3.352837,-1.511684,-1.217982
11,44.088176,4,-1.934151,-3.250307,-1.457428,-1.094717
11,46.092184,4,-1.859867,-3.160559,-1.456968,-0.962074
11,48.096192,4,-1.776140,-3.008808,-1.495019,-0.824592
11,50.100200,4,-1.662366,-2.773742,-1.551885,-0.661472
11,52.104208,4,-1.474656,-2.455211,-1.542545,-0.426211
11,54.108216,4,-1.195099,-2.065854,-1.402103,-0.117340
11,56.112224,4,-0.874979,-1.621834,-1.188408,0.185305
11,58.116232,4,-0.571307,-1.126124,-0.991419,0.403621
11,60.120240,4,-0.307981,-0.574293,-0.854640,0.504990
11,62.124248,4,-0.096648,-0.008071,-0.772122,0.490250
11,64.128257,4,0.038050,0.447687,-0.725063,0.391524
11,66.132265,4,0.084779,0.719844,-0.704612,0.239104
11,68.136273,4,0.039794,0.823957,-0.721944,0.017368
11,70.140281,4,-0.140645,0.731036,-0.844516,-0.308456
11,72.144289,4,-0.468229,0.427586,-1.106835,-0.725437
11,74.148297,4,-0.879907,0.003832,-1.442258,-1.201294
11,76.152305,4,-1.301346,-0.426821,-1.760520,-1.716696
11,78.156313,4,-1.667815,-0.790046,-1.986595,-2.226805
11,80.160321,4,-1.954911,-1.054589,-2.116365,-2.693780
11,82.164329,4,-2.199128,-1.223429,-2.239475,-3.134480
11,84.168337,4,-2.451877,-1.323218,-2.462555,-3.569857
11,86.172345,4,-2.729529,-1.387843,-2.828869,-3.971876
11,88.176353,4,-3.006110,-1.419830,-3.296916,-4.301585
11,90.180361,4,-3.262203,-1.393121,-3.836395,-4.557093
11,92.184369,4,-3.471301,-1.269411,-4.410234,-4.734257
11,94.188377,4,-3.570127,-1.000284,-4.896997,-4.813100
11,96.192385,4,-3.540315,-0.568035,-5.226034,-4.826877
11,98.196393,4,-3.431781,-0.024733,-5.419622,-4.850989
11,100.200401,4,-3.309382,0.504569,-5.497394,-4.935321
11,102.204409,4,-3.218790,0.916617,-5.489083,-5.083904
11,104.208417,4,-3.127254,1.266350,-5.406946,-5.241166
11,106.212425,4,-2.952710,1.694412,-5.225863,-5.326680
11,108.216433,4,-2.688306,2.228903,-4.982270,-5.311549
11,110.220441,4,-2.395804,2.770444,-4.749793,-5.208062
11,112.224449,4,-2.128250,3.198910,-4.539425,-5.044234
11,114.228457,4,-1.915099,3.449746,-4.331496,-4.863546
11,116.232465,4,-1.739735,3.562954,-4.111962,-4.670196
11,118.236473,4,-1.544864,3.650322,-3.873178,-4.411735
11,120.240481,4,-1.323088,3.764331,-3.668239,-4.065357
11,122.244489,4,-1.133581,3.848795,-3.569802,-3.679735
11,124.248497,4,-1.000817,3.852372,-3.547095,-3.307728
11,126.252505,4,-0.910782,3.739746,-3.502764,-2.969327
11,128.256513,4,-0.872935,3.439699,-3.375245,-2.683259
11,130.260521,4,-0.924241,2.902809,-3.194870,-2.480664
11,132.264529,4,-1.100031,2.159104,-3.075936,-2.383259
11,134.268537,4,-1.397379,1.312150,-3.131740,-2.372548
11,136.272545,4,-1.813978,0.431516,-3.449893,-2.423556
11,138.276553,4,-2.359383,-0.498136,-4.038457,-2.541556
11,140.280561,4,-2.988561,-1.491308,-4.761605,-2.712771
11,142.284569,4,-3.634614,-2.535320,-5.471852,-2.896670
11,144.288577,4,-4.262427,-3.589305,-6.121539,-3.076438
11,146.292585,4,-4.834193,-4.566312,-6.689949,-3.246319
11,148.296593,4,-5.315889,-5.402652,-7.142242,-3.402772
11,150.300601,4,-5.722294,-6.115297,-7.484619,-3.566965
11,152.304609,4,-6.085380,-6.747212,-7.757009,-3.751919
11,154.308617,4,-6.429704,-7.343750,-8.007385,-3.937978
11,156.312625,4,-6.803407,-8.001928,-8.311610,-4.096682
11,158.316633,4,-7.217859,-8.784117,-8.673324,-4.196136
11,160.320641,4,-7.609731,-9.623610,-8.992807,-4.212777
11,162.324649,4,-7.930072,-10.396380,-9.234772,-4.159065
11,164.328657,4,-8.199667,-11.033125,-9.473742,-4.092136
11,166.332665,4,-8.458178,-11.554881,-9.748848,-4.070804
11,168.336673,4,-8.695780,-11.991576,-9.993917,-4.101846
11,170.340681,4,-8.877998,-12.331836,-10.141125,-4.161033
11,172.344689,4,-8.985679,-12.548695,-10.180958,-4.227383
11,174.348697,4,-9.015007,-12.633350,-10.125217,-4.286456
11,176.352705,4,-8.987442,-12.601537,-10.020681,-4.340109
11,178.356713,4,-8.938780,-12.458176,-9.946371,-4.411793
11,180.360721,4,-8.880856,-12.208438,-9.925456,-4.508674
11,182.364729,4,-8.798636,-11.873007,-9.907099,-4.615800
11,184.368737,4,-8.692486,-11.458556,-9.870322,-4.748579
11,186.372745,4,-8.576684,-10.972402,-9.831444,-4.926206
11,188.376754,4,-8.442006,-10.441137,-9.775429,-5.109450
11,190.380762,4,-8.279567,-9.892703,-9.695412,-5.250587
11,192.384770,4,-8.102146,-9.349918,-9.604285,-5.352235
11,194.388778,4,-7.956626,-8.886086,-9.538850,-5.444941
11,196.392786,4,-7.937041,-8.637768,-9.599524,-5.573832
11,198.396794,4,-8.058986,-8.635167,-9.808638,-5.733152
11,200.400802,4,-8.182974,-8.691695,-10.022165,-5.835061
11,202.404810,4,-8.145174,-8.547452,-10.064418,-5.823650
11,204.408818,4,-7.910717,-8.121570,-9.869693,-5.740888
11,206.412826,4,-7.602193,-7.581543,-9.550469,-5.674567
11,208.416834,4,-7.331663,-7.070603,-9.270543,-5.653843
11,210.420842,4,-7.096120,-6.552459,-9.083870,-5.652030
11,212.424850,4,-6.854665,-5.968818,-8.925122,-5.670054
11,214.428858,4,-6.560692,-5.322219,-8.657001,-5.702856
11,216.432866,4,-6.207691,-4.662609,-8.224869,-5.735595
11,218.436874,4,-5.850498,-4.060236,-7.714623,-5.776634
11,220.440882,4,-5.532237,-3.565497,-7.214336,-5.816877
11,222.444890,4,-5.291762,-3.221146,-6.807612,-5.846529
11,224.448898,4,-5.180944,-3.056720,-6.607324,-5.878787
11,226.452906,4,-5.184929,-3.016327,-6.632959,-5.905502
11,228.456914,4,-5.175438,-2.910688,-6.738558,-5.877070
11,230.460922,4,-5.022021,-2.564108,-6.742859,-5.759098
11,232.464930,4,-4.716286,-1.978016,-6.579401,-5.591440
11,234.468938,4,-4.309513,-1.227995,-6.280513,-5.420031
11,236.472946,4,-3.825805,-0.347317,-5.900790,-5.229307
11,238.476954,4,-3.275789,0.638440,-5.482357,-4.983450
11,240.480962,4,-2.672809,1.679319,-5.043953,-4.653793
11,242.484970,4,-2.033858,2.706356,-4.577005,-4.230927
11,244.488978,4,-1.393690,3.653278,-4.085004,-3.749342
11,246.492986,4,-0.774820,4.508002,-3.582027,-3.250434
11,248.496994,4,-0.159039,5.302506,-3.051290,-2.728332
11,250.501002,4,0.430096,6.024722,-2.537680,-2.196755
11,252.505010,4,0.903563,6.617119,-2.177164,-1.729268
11,254.509018,4,1.259997,7.118905,-1.982914,-1.355999
11,256.513026,4,1.611022,7.693757,-1.814423,-1.046269
11,258.517034,4,2.041320,8.471245,-1.561635,-0.785651
11,260.521042,4,2.563187,9.442803,-1.190612,-0.562629
11,262.525050,4,3.104124,10.448332,-0.775376,-0.360583
11,264.529058,4,3.583111,11.322670,-0.412227,-0.161110
11,266.533066,4,3.993508,12.037295,-0.099633,0.042863
11,268.537074,4,4.336813,12.628055,0.170748,0.211635
11,270.541082,4,4.602794,13.136038,0.367617,0.304728
11,272.545090,4,4.817235,13.625773,0.491878,0.334055
11,274.549098,4,5.043619,14.177295,0.614606,0.338956
11,276.553106,4,5.331953,14.827924,0.818920,0.349014
11,278.557114,4,5.685500,15.551657,1.129130,0.375713
11,280.561122,4,6.051143,16.268966,1.496062,0.388400
11,282.565130,4,6.384188,16.937244,1.866841,0.348481
11,284.569138,4,6.724169,17.628894,2.264597,0.279016
11,286.573146,4,7.112195,18.392141,2.731610,0.212834
11,288.577154,4,7.536781,19.192786,3.258535,0.159021
11,290.581162,4,7.951735,19.953174,3.763174,0.138858
11,292.585170,4,8.280615,20.561663,4.120070,0.160112
11,294.589178,4,8.507998,21.002441,4.301948,0.219603
11,296.593186,4,8.692906,21.377594,4.392082,0.309043
11,298.597194,4,8.843899,21.725490,4.425715,0.380493
11,300.601202,4,8.923467,21.990046,4.406361,0.373994
11,302.605210,4,8.978118,22.200845,4.428912,0.304596
11,304.609218,4,9.097881,22.458204,4.591779,0.243660
11,306.613226,4,9.273222,22.766686,4.845691,0.207288
11,308.617234,4,9.426064,23.067793,5.062624,0.147776
11,310.621242,4,9.490539,23.299312,5.159920,0.012384
11,312.625251,4,9.461662,23.451680,5.150965,-0.217659
11,314.629259,4,9.405557,23.598794,5.126235,-0.508358
11,316.633267,4,9.370104,23.773772,5.150513,-0.813975
11,318.637275,4,9.367329,23.967885,5.241197,-1.107094
11,320.641283,4,9.403237,24.177834,5.412490,-1.380615
11,322.645291,4,9.440681,24.342616,5.644262,-1.664836
11,324.649299,4,9.434928,24.425937,5.871884,-1.993037
11,326.653307,4,9.412143,24.504033,6.069035,-2.336637
11,328.657315,4,9.399409,24.609201,6.234725,-2.645700
11,330.661323,4,9.352421,24.656750,6.314415,-2.913901
11,332.665331,4,9.260955,24.616113,6.310614,-3.143863
11,334.669339,4,9.186392,24.545510,6.344665,-3.330998
11,336.673347,4,9.116519,24.423754,6.437101,-3.511299
11,338.677355,4,8.948226,24.153628,6.432063,-3.741015
11,340.681363,4,8.649225,23.744533,6.229306,-4.026164
11,342.685371,4,8.275559,23.290729,5.859859,-4.323911
11,344.689379,4,7.862598,22.832645,5.358745,-4.603597
11,346.693387,4,7.419556,22.363980,4.784550,-4.889863
11,348.697395,4,6.989854,21.886707,4.300153,-5.217300
11,350.701403,4,6.629635,21.421600,4.032833,-5.565528
11,352.705411,4,6.359437,21.012943,3.949692,-5.884325
11,354.709419,4,6.183217,20.697798,3.985985,-6.134131
11,356.713427,4,6.079486,20.442336,4.096909,-6.300787
11,358.717435,4,5.967271,20.133264,4.173933,-6.405384
11,360.721443,4,5.734952,19.631560,4.074589,-6.501292
11,362.725451,4,5.332798,18.900278,3.740412,-6.642296
11,364.729459,4,4.843323,18.087409,3.264416,-6.821857
11,366.733467,4,4.407007,17.394791,2.801660,-6.975430
11,368.737475,4,4.085538,16.885311,2.433264,-7.061961
11,370.741483,4,3.871100,16.509420,2.180808,-7.076927
11,372.745491,4,3.763286,16.241670,2.071691,-7.023504
11,374.749499,4,3.750589,16.084120,2.096866,-6.929220
11,376.753507,4,3.771703,15.988752,2.169042,-6.842683
11,378.757515,4,3.771141,15.888905,2.200750,-6.776232
11,380.761523,4,3.753288,15.795825,2.158248,-6.694209
11,382.765531,4,3.750651,15.773922,2.046765,-6.568734
11,384.769539,4,3.822154,15.870935,1.959474,-6.363946
11,386.773547,4,4.012159,16.079649,2.001466,-6.044638
11,388.777555,4,4.259121,16.312718,2.119664,-5.655019
11,390.781563,4,4.462181,16.447534,2.206876,-5.267866
11,392.785571,4,4.602055,16.441125,2.254642,-4.889603
11,394.789579,4,4.721198,16.361144,2.276838,-4.474389
11,396.793587,4,4.842030,16.280790,2.267354,-4.022055
11,398.797595,4,4.957365,16.224465,2.245779,-3.598147
11,400.801603,4,5.094943,16.237819,2.287344,-3.240334
11,402.805611,4,5.307071,16.381277,2.474598,-2.934661
11,404.809619,4,5.559646,16.618735,2.741826,-2.681622
11,406.813627,4,5.760927,16.860788,2.916872,-2.494880
11,408.817635,4,5.887659,17.075079,2.955431,-2.367533
11,410.821643,4,5.987154,17.291699,2.936554,-2.266791
11,412.825651,4,6.114196,17.569546,2.924556,-2.151514
11,414.829659,4,6.286881,17.923548,2.956143,-2.019048
11,416.833667,4,6.490326,18.300330,3.070457,-1.899810
11,418.837675,4,6.740773,18.681159,3.350496,-1.809336
11,420.841683,4,7.097633,19.138016,3.886372,-1.731491
11,422.845691,4,7.584877,19.711371,4.672890,-1.629629
11,424.849699,4,8.153886,20.307658,5.623703,-1.469704
11,426.853707,4,8.704911,20.787647,6.576613,-1.249528
11,428.857715,4,9.125221,21.093373,7.301432,-1.019143
11,430.861723,4,9.398832,21.287626,7.727431,-0.818561
11,432.865731,4,9.626634,21.485226,8.024367,-0.629691
11,434.869739,4,9.847562,21.689596,8.295343,-0.442251
11,436.873747,4,9.989272,21.822644,8.431081,-0.285909
11,438.877756,4,10.017522,21.919097,8.323771,-0.190301
11,440.881764,4,9.997461,22.083730,8.053327,-0.144673
11,442.885772,4,10.018466,22.384421,7.800512,-0.129535
11,444.889780,4,10.114396,22.848777,7.661259,-0.166849
11,446.893788,4,10.277253,23.457547,7.650605,-0.276393
11,448.897796,4,10.495435,24.151354,7.775247,-0.440295
11,450.901804,4,10.726595,24.817181,7.997731,-0.635128
11,452.905812,4,10.889138,25.316444,8.210995,-0.860026
11,454.909820,4,10.960181,25.631058,8.349324,-1.099838
11,456.913828,4,11.030980,25.897393,8.483425,-1.287877
11,458.917836,4,11.176824,26.209936,8.694970,-1.374435
11,460.921844,4,11.359536,26.486570,8.950061,-1.358022
11,462.925852,4,11.494654,26.581961,9.157729,-1.255728
11,464.929860,4,11.534767,26.456818,9.263452,-1.115967
11,466.933868,4,11.487583,26.178848,9.302767,-1.018867
11,468.937876,4,11.382820,25.819152,9.359723,-1.030417
11,470.941884,4,11.186005,25.343770,9.387768,-1.173522
11,472.945892,4,10.851344,24.718210,9.273074,-1.437253
11,474.949900,4,10.444536,24.078636,9.051643,-1.796671
11,476.953908,4,10.014124,23.532274,8.740766,-2.230669
11,478.957916,4,9.525299,23.047340,8.245103,-2.716548
11,480.961924,4,9.009703,22.642803,7.596871,-3.210565
11,482.965932,4,8.545536,22.371898,6.931912,-3.667203
11,484.969940,4,8.176523,22.219842,6.358518,-4.048790
11,486.973948,4,7.930192,22.141162,5.973866,-4.324453
11,488.977956,4,7.767633,22.071319,5.749214,-4.517634
11,490.981964,4,7.590093,21.928470,5.535893,-4.694083
11,492.985972,4,7.352689,21.676787,5.249965,-4.868684
11,494.989980,4,7.082461,21.338003,4.905602,-4.996222
11,496.993988,4,6.842962,20.972864,4.589576,-5.033552
11,498.997996,4,6.687197,20.634129,4.402232,-4.974770
11,501.002004,4,6.535105,20.206502,4.285457,-4.886643
11,503.006012,4,6.240892,19.520349,4.065723,-4.863396
11,505.010020,4,5.780069,18.616791,3.654146,-4.930731
11,507.014028,4,5.204124,17.660115,3.023247,-5.070992
11,509.018036,4,4.607406,16.835670,2.234284,-5.247736
11,511.022044,4,4.124896,16.291236,1.487574,-5.404122
11,513.026052,4,3.810502,16.016770,0.929432,-5.514696
11,515.030060,4,3.622195,15.900858,0.563224,-5.597495
11,517.034068,4,3.507493,15.865760,0.358079,-5.701360
11,519.038076,4,3.451664,15.914685,0.302423,-5.862115
11,521.042084,4,3.466743,16.077791,0.380887,-6.058449
11,523.046092,4,3.517843,16.324331,0.494518,-6.265320
11,525.050100,4,3.519915,16.572387,0.477413,-6.490057
11,527.054108,4,3.455573,16.794798,0.304143,-6.732222
11,529.058116,4,3.377601,16.992438,0.109730,-6.969366
11,531.062124,4,3.329008,17.126933,0.024833,-7.164743
11,533.066132,4,3.325078,17.176515,0.100098,-7.301380
11,535.070140,4,3.356702,17.188391,0.286529,-7.404813
11,537.074148,4,3.426659,17.274900,0.502728,-7.497652
11,539.078156,4,3.498621,17.414869,0.664921,-7.583928
11,541.082164,4,3.475397,17.427691,0.683957,-7.685456
11,543.086172,4,3.346210,17.292686,0.573559,-7.827615
11,545.090180,4,3.234808,17.190290,0.478707,-7.964572
11,547.094188,4,3.246620,17.252191,0.516066,-8.028399
11,549.098196,4,3.364681,17.442626,0.674479,-8.023061
11,551.102204,4,3.499082,17.650602,0.855459,-8.008815
11,553.106212,4,3.564451,17.806038,0.946270,-8.058954
11,555.110220,4,3.530389,17.903209,0.917227,-8.229268
11,557.114228,4,3.420941,17.933327,0.858279,-8.528782
11,559.118236,4,3.253604,17.821770,0.844897,-8.905855
11,561.122244,4,3.013860,17.511893,0.830684,-9.300997
11,563.126253,4,2.695912,17.051396,0.733196,-9.696855
11,565.130261,4,2.331841,16.548290,0.531449,-10.084215
11,567.134269,4,1.973887,16.085930,0.263953,-10.428222
11,569.138277,4,1.663398,15.691472,-0.008045,-10.693233
11,571.142285,4,1.431494,15.380422,-0.221199,-10.864742
11,573.146293,4,1.294320,15.172577,-0.349895,-10.939721
11,575.150301,4,1.265450,15.087413,-0.384503,-10.906559
11,577.154309,4,1.367474,15.152598,-0.294223,-10.755954
11,579.158317,4,1.561349,15.328740,-0.111117,-10.533577
11,581.162325,4,1.761388,15.514378,0.086064,-10.316276
11,583.166333,4,1.937176,15.673249,0.272759,-10.134478
11,585.170341,4,2.104211,15.819879,0.462980,-9.970227
11,587.174349,4,2.264667,15.961732,0.644790,-9.812520
11,589.178357,4,2.407969,16.121368,0.765352,-9.662813
11,591.182365,4,2.527376,16.310119,0.787166,-9.515156
11,593.186373,4,2.592912,16.470564,0.701120,-9.392947
11,595.190381,4,2.558262,16.513665,0.502988,-9.341867
11,597.194389,4,2.445304,16.436715,0.249954,-9.350757
11,599.198397,4,2.343029,16.329474,0.058872,-9.359259
11,601.202405,4,2.313112,16.273419,0.012210,-9.346294
11,603.206413,4,2.342742,16.268231,0.099070,-9.339075
11,605.210421,4,2.353478,16.205034,0.215679,-9.360279
11,607.214429,4,2.271502,15.988909,0.261000,-9.435404
11,609.218437,4,2.108797,15.689263,0.230481,-9.593352
11,611.222445,4,1.928836,15.441092,0.179182,-9.833766
11,613.226453,4,1.779997,15.297661,0.155657,-10.113328
11,615.230461,4,1.676775,15.233822,0.155717,-10.359214
11,617.234469,4,1.593204,15.184586,0.116986,-10.521959
11,619.238477,4,1.497158,15.111543,-0.015104,-10.604965
11,621.242485,4,1.386899,15.033572,-0.245127,-10.627749
11,623.246493,4,1.299753,14.985683,-0.512380,-10.574046
11,625.250501,4,1.295422,15.004729,-0.702772,-10.415691
11,627.254509,4,1.380005,15.081745,-0.756501,-10.185229
11,629.258517,4,1.493056,15.136341,-0.712186,-9.944988
11,631.262525,4,1.592510,15.113862,-0.637247,-9.699084
11,633.266533,4,1.661375,15.041193,-0.624626,-9.432442
11,635.270541,4,1.661186,14.958918,-0.790797,-9.184561
11,637.274549,4,1.564573,14.863824,-1.169017,-9.001088
11,639.278557,4,1.417416,14.772052,-1.644302,-8.875500
11,641.282565,4,1.284824,14.733317,-2.084975,-8.793871
11,643.286573,4,1.192181,14.766984,-2.423907,-8.766534
11,645.290581,4,1.188955,14.915709,-2.563618,-8.785227
11,647.294589,4,1.350989,15.266808,-2.402595,-8.811245
11,649.298597,4,1.684032,15.832990,-1.966130,-8.814764
11,651.302605,4,2.070932,16.473947,-1.445815,-8.815335
11,653.306613,4,2.363243,16.976296,-1.039484,-8.847083
11,655.310621,4,2.518782,17.221532,-0.769006,-8.896181
11,657.314629,4,2.597195,17.274574,-0.552728,-8.930260
11,659.318637,4,2.694140,17.320110,-0.313543,-8.924146
11,661.322645,4,2.869670,17.487115,-0.011777,-8.866328
11,663.326653,4,3.084164,17.709933,0.317943,-8.775384
11,665.330661,4,3.236448,17.821087,0.586935,-8.698680
11,667.334669,4,3.274468,17.761067,0.727151,-8.664815
11,669.338677,4,3.245099,17.609633,0.768926,-8.643262
11,671.342685,4,3.209997,17.459963,0.776767,-8.606738
11,673.346693,4,3.194680,17.394298,0.761231,-8.571488
11,675.350701,4,3.200913,17.457104,0.696217,-8.550581
11,677.354709,4,3.213863,17.583724,0.573315,-8.515451
11,679.358717,4,3.261066,17.744400,0.462926,-8.424127
11,681.362725,4,3.390153,18.027565,0.444640,-8.301747
11,683.366733,4,3.576184,18.462653,0.497535,-8.231638
11,685.370741,4,3.768830,18.978621,0.581960,-8.254091
11,687.374749,4,3.974439,19.515639,0.718675,-8.310998
11,689.378758,4,4.219959,20.031086,0.939554,-8.310765
11,691.382766,4,4.492784,20.480008,1.231536,-8.233190
11,693.386774,4,4.735838,20.824305,1.508276,-8.125066
11,695.390782,4,4.909398,21.067494,1.681658,-8.020957
11,697.394790,4,5.068308,21.311106,1.794069,-7.900251
11,699.398798,4,5.284263,21.650788,1.946339,-7.744339
11,701.402806,4,5.538898,22.048211,2.156118,-7.587634
11,703.406814,4,5.741531,22.361492,2.337133,-7.474033
11,705.410822,4,5.768059,22.423788,2.317562,-7.437173
11,707.414830,4,5.560600,22.178149,1.999821,-7.496171
11,709.418838,4,5.194218,21.731761,1.491072,-7.640179
11,711.422846,4,4.801315,21.259015,1.007944,-7.863013
11,713.426854,4,4.479484,20.915029,0.683678,-8.160256
11,715.430862,4,4.248597,20.760675,0.489857,-8.504741
11,717.434870,4,4.025328,20.666063,0.318041,-8.908119
11,719.438878,4,3.708027,20.434252,0.088865,-9.399036
11,721.442886,4,3.310699,20.042371,-0.202999,-9.907274
11,723.446894,4,2.911973,19.599668,-0.542523,-10.321227
11,725.450902,4,2.550944,19.196968,-0.938313,-10.605822
11,727.454910,4,2.239980,18.890096,-1.377202,-10.792955
11,729.458918,4,1.993102,18.704126,-1.803758,-10.921063
11,731.462926,4,1.792405,18.601141,-2.209495,-11.014430
11,733.466934,4,1.601277,18.506814,-2.621984,-11.081000
11,735.470942,4,1.425029,18.370698,-2.988822,-11.106789
11,737.474950,4,1.270548,18.149159,-3.245396,-11.092119
11,739.478958,4,1.105621,17.833274,-3.433244,-11.083166
11,741.482966,4,0.922784,17.518740,-3.615182,-11.135207
11,743.486974,4,0.736685,17.288946,-3.811901,-11.266991
11,745.490982,4,0.493479,17.055954,-4.098319,-11.477197
11,747.494990,4,0.128876,16.686905,-4.565447,-11.734829
11,749.498998,4,-0.284689,16.243124,-5.130350,-11.966842
11,751.503006,4,-0.635017,15.871292,-5.623212,-12.153130
11,753.507014,4,-0.906996,15.586999,-5.973256,-12.334731
11,755.511022,4,-1.112671,15.364539,-6.165943,-12.536608
11,757.515030,4,-1.265109,15.223839,-6.241550,-12.777615
11,759.519038,4,-1.385027,15.185665,-6.287529,-13.053215
11,761.523046,4,-1.437597,15.297550,-6.304089,-13.306253
11,763.527054,4,-1.384091,15.577161,-6.235960,-13.493475
